Message ID,From,Subject,Date Sent,Date Received,Attachments Count,Body Snippet,Spam or Normal
17d3705dfbd6dc9f,19bds@vitstudent.ac.in,CAREER COUNSELLING -VIT-CDC- 'CAREER CLAIRVOYANCE 2021 - WEBINAR WITH UPSC CIVIL SERVICES TOPPER AIR-1 TOMORROW -6.30PM-reg,"Nov 19, 2021, 12:36:50","Nov 19, 2021, 12:37:51",0,"Dear Students, The Office of Career Development Centre, VIT is coming out with ""CAREER CLAIRVOYANCE '21' from November 10th onwards, where the students will be given an opportunity to know",Spam
17d34ee14aa1e6cc,noreply@email.teams.microsoft.com,Ilanthenral posted a message,"Nov 19, 2021, 02:52:35","Nov 19, 2021, 02:52:38",5,Worksheet for DA ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,Spam
17d4b20d41c55db1,director.ir@vit.ac.in,Webinar on Studying Computer Science in the UK -on 24 November 2021:Reg.,"Nov 23, 2021, 10:17:19","Nov 23, 2021, 10:19:53",0,"Dear students, This is to inform you that on 24th November 2021 from 4:30 PM to 5:30 PM British Council is organizing a LIVE webinar on “Studying Computer Science in the UK”. This Webinar will help you",Normal
17d4b1cf4352aa0c,noreply@email.teams.microsoft.com,Mohan posted a message,"Nov 23, 2021, 10:15:27","Nov 23, 2021, 10:15:28",5,"Meeting in ""General""Play ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",Spam
17d4add6384fed42,director.sw@vit.ac.in,Yantra: Day-4  Events on 23rd November 2021-reg,"Nov 23, 2021, 09:05:42","Nov 23, 2021, 09:06:14",0,"Dear VITian's, The Office of Students' Welfare invites you for today's exclusive Yantra online events. Events on 23rd November 2021 [Yantra – Day 4] Pixelate Event Name: Acc-essentials Date",Spam
17d4abd045a8ab9b,noreply@email.teams.microsoft.com,Ilanthenral posted a message,"Nov 23, 2021, 08:30:39","Nov 23, 2021, 08:30:41",5,GMMPlay ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,Spam
17d46860c39975f5,director.sw@vit.ac.in,22nd Yantra Events-reg,"Nov 22, 2021, 08:29:58","Nov 22, 2021, 12:52:12",0,"Dear VITian's, The Office of Students' Welfare invites you for today's exclusive Yantra online events. Events on 22nd November 2021 [Yantra – Day 3] Bulls and Bears Club Event Name: Think",Spam
17d4aaf20a3bf52b,director.sw@vit.ac.in,23rd November - Today's Online events by Clubs and Chapters-reg,"Nov 23, 2021, 08:15:08","Nov 23, 2021, 08:15:31",0,"Dear VITian's, Office of Students' Welfare invites you for today's [23rd November] online events. Anokha NGO Event Name: Musings of a Mastermind Event Time: 10 am Date: up to 23rd November",Spam
17d4684901fdcf6b,director.sw@vit.ac.in,22nd November - Today's Online events by Clubs and Chapters-reg,"Nov 22, 2021, 08:13:35","Nov 22, 2021, 12:50:33",0,"Dear VITian's, Office of Students' Welfare invites you for today's [22nd November] online events. Anokha NGO Event Name: Musings of a Mastermind Event Time: 10 am Platform: Google Forms",Spam
17d47ed338089961,onlinecourses@nptel.iitm.ac.in,Thank you for learning with NPTEL!,"Nov 22, 2021, 19:24:22","Nov 22, 2021, 19:24:27",0,"Dear Learner, Thank you for taking the course with NPTEL!! Hope you enjoyed the journey with us. The results for this course have been published and we are closing this course now. You will still have",Spam
17d47ca9cd6a8ed3,do-not-reply@mails.futureskillsprime.in,Expert Session: Cybercrime Proofing and its Relevance Today 🧑🏽‍💻Register Now ➡️,"Nov 22, 2021, 18:46:36","Nov 22, 2021, 18:46:40",0,"Dear Mahin Jain, With a growth rate of 31% through 2029, Cybersecurity is one of the fastest-growing professions in today's job market. There is no better time than now to develop the deep, hands-",Normal
17d4683dc15c7e4f,director.sw@vit.ac.in,21st November - Today's Online events by Clubs and Chapters-reg,"Nov 21, 2021, 14:00:40","Nov 22, 2021, 12:49:47",0,"Dear VITian's, Office of Students' Welfare invites you for today's [21st November] online events. World Television Day In recognition of the increasing impact, television has on decision-",Spam
17d47beb8cbba9b7,director.library@vit.ac.in,Webinar on effective use of EBSCO library resource ( 24th November at11.30 am ),"Nov 22, 2021, 18:23:25","Nov 22, 2021, 18:33:42",0,"Dear VITians, Greetings. Join us for the webinar on effective use of EBSCO library resource. EBSCO is available through egateway portal ( egateway@vit.ac.in). Kindly register and join using the zoom",Normal
17d3db330d038297,contact@ieeevit.org,[IEEE-VIT] The 8th enigmatic mystery,"Nov 20, 2021, 19:44:51","Nov 20, 2021, 19:44:53",0,"PERPLEXING PUZZLES, AN INTRIGUING TALE, UNSOLVABLE MYSTERY We present you THE 8TH EDITION OF ENIGMA A mystery mission that has yet to be solved, with a promise that you'll be stretching your brain",Spam
17d46ce634c7e331,director.ir@vit.ac.in,"Joint webinar series by Purdue University, USA and  International office, VIT on 24 Nov 2021 @9.00 AM","Nov 21, 2021, 13:25:04","Nov 22, 2021, 14:11:10",0,"LIVE WEBINAR Joint Webinar Series by Purdue University, USA and International Relations Office, VIT. Topic : Medical Applications of E-Engineering : Another Look Date : 24 NOV 2021, Time : 09:00 AM",Spam
17d4686c30d55915,placement@vit.ac.in,"CAREER COUNSELLING -VIT-CDC- 'CAREER CLAIRVOYANCE 2021 - WEBINAR -""How to crack admission with IVY league Universities?"" -23 NOV @6.30PM-reg","Nov 22, 2021, 12:51:58","Nov 22, 2021, 12:52:57",0,"Dear Students, The Office of Career Development Centre, VIT is coming out with ""CAREER CLAIRVOYANCE '21' from November 10th onwards, where the students will be given an opportunity to know",Normal
17d4683830f30601,placement@vit.ac.in,Higher Education - UPSC CIVIL SERVICES ADMISSIONS- VIT CHENNAI/VELLORE - REMINDER - Registration BATCH -2 - SLOT: NOVEMBER-reg,"Nov 22, 2021, 12:48:24","Nov 22, 2021, 12:49:26",4,"Dear Students, As you are communicated in our previous mail that The Office of Career Development Centre, VIT was in the process of selecting Training teams for Civil services training for the students",Normal
17d46819352cdae7,director.sw@vit.ac.in,Yantra 21st November Events-reg,"Nov 21, 2021, 14:01:44","Nov 22, 2021, 12:47:19",0,"Dear VITian's, The Office of Students' Welfare invites you for today's exclusive Yantra online events. Registrations open on VTOP for all events ! Events on 21 st November 2021 [Yantra –",Spam
17d46089f05e365e,hod.ds@vit.ac.in,Fw: Industrial internship viva-voce examination - Panel list,"Nov 22, 2021, 10:34:54","Nov 22, 2021, 10:35:10",1,"Dear Students The internship schedule is attached for the approved students. Kindly contact Prof.Abdul Ghaffar for any clarification Regards, Dr. H. Parveen Sultana HoD - Database Systems School of",Normal
17d410c1df4ccbb3,placement@vit.ac.in,MICROSOFT Next round of Selection process is Scheduled on 22nd November 2021,"Nov 21, 2021, 11:20:14","Nov 21, 2021, 11:20:53",0,MICROSOFT Next round of Selection process is Scheduled on 22nd November 2021 Please find the below shortlisted students Mentioned below is the schedule of the students for Monday. My colleague will be,Normal
17d410c1df4ccbb3,placement@vit.ac.in,Fwd: MICROSOFT Next round of Selection process is Scheduled on 22nd November 2021,"Nov 21, 2021, 20:59:48","Nov 21, 2021, 21:00:30",0,Dear Students Please note the updated slot for Nitika Verma in the Below Table. Roll Number Name Meeting Links R1 Date R1 Time 19BAI1032 Tejasri BN Tejasri BN - Meeting Link 22nd Nov 9:00 AM 19BCE2190,Normal
17d42ef452f509f0,support@cloudhq.net,One more Gmail tool to try: Save Emails to PDF,"Nov 21, 2021, 20:08:36","Nov 21, 2021, 20:08:36",0,Here is one more Chrome extension you might be interested to try - and please email us back if you have any questions or issues. We are here to help. Save Emails to PDF Save Emails to PDF lets you,Spam
17d3e5c43ecd77e5,hod.ds@vit.ac.in,Fw: CSE 3099 / CSE 1902 - B.Tech- CSE(BDS) - Industrial Internship Viva Voce - From 22nd November 2021 to 27th November 2021 – Reg,"Nov 20, 2021, 22:48:05","Nov 20, 2021, 22:49:37",3,Dear Students Trail mail regarding industrial internship process and schedule attached for the approved students. Kindly follow the guidelines and prepare accordingly. For any clarification kindly,Normal
17d3bd8721303fec,onlinecourses@nptel.iitm.ac.in,"NPTEL Newsletter: Live session on ""Deploy Data Science Projects in Production""","Nov 20, 2021, 10:38:03","Nov 20, 2021, 11:06:20",0,"Dear Learner, Greetings from IIT Madras!! We are happy to invite you to join the live session on ""Deploy Data Science Projects in Production"". About the session: Topic: Deploy Data Science",Spam
17d4cf65eb910a5b,placement@vit.ac.in,CAREER COUNSELLING -VIT-CDC- 'CAREER CLAIRVOYANCE 2021 -CIVIL SERVICES ALL INDIA RANK 6- TOMORROW - 24 NOV @6.30 pm -reg,"Nov 23, 2021, 18:51:50","Nov 23, 2021, 18:52:34",0,"Dear Students, The Office of Career Development Centre, VIT is coming out with ""CAREER CLAIRVOYANCE '21' from November 10th onwards, where the students will be given an opportunity to know",Normal
17d4ce19b5021f85,trainer@inversion.co.in,MAHIN JAIN Microsoft is offering its Internship program,"Nov 23, 2021, 18:29:53","Nov 23, 2021, 18:29:53",0,Pathway to Microsoft Internship Hi MAHIN JAIN As you must be here that Microsoft has launched its Internship program in many different domains. Article here: Microsoft Internship Foxmula being an,Normal
17d4ccacb8669127,noreply@email.teams.microsoft.com,"You have 1 message, 1 post","Nov 23, 2021, 18:04:55","Nov 23, 2021, 18:04:58",5,"Meeting in ""General""Play ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",Spam
17cb65c1c8ed9a58,19bds@vitstudent.ac.in,"FW: The Network ""n+i"", France is organizing a webinar for candidates from India","Oct 25, 2021, 12:50:54","Oct 25, 2021, 13:01:02",0,"Kind Attn : Final Year UG Engineering Students Dear Students, We are forwarding a mail that we received from 'The Network ""n+i"", France'. Those who are interested may make use of it.",Normal
17d4ca2f1e8b0eac,placement@vit.ac.in,ADOBE Summer internship Registration 2023 Batch,"Nov 23, 2021, 17:20:39","Nov 23, 2021, 17:21:26",0,Summer Internship - 2023 Batch Name of the Company ADOBE Category Super Dream offer Date of Visit: Will be announced later Eligible Branches Ø B. Tech (Computer Science and Engineering) Ø B. Tech (CSE,Normal
17caba7f7928c8d7,19bds@vitstudent.ac.in,FISERV Next round of Selection process is Scheduled on 25th October 2201,"Oct 23, 2021, 11:07:32","Oct 23, 2021, 11:08:04",0,"FISERV Next round of Selection process is Scheduled on 25th October 2201 Please find the shortlisted Students list below , All are said to join 10 mins before the scheduled time Reg.no name GD Timing",Normal
17cb292db2b7c976,19bds@vitstudent.ac.in,PWC next round of selection process is scheduled on 25th October 2021 by 8.00 am!!,"Oct 24, 2021, 19:21:37","Oct 24, 2021, 19:22:21",0,PWC next round of selection process is scheduled on 25th October 2021 by 8.00 am Please find the attached shortlisted students list. Students will receive the link directly from the company. S.No,Normal
17d4c74c9cf70644,placement@vit.ac.in,SCHLUMBERGER -URGENT,"Nov 23, 2021, 16:30:15","Nov 23, 2021, 16:31:01",0,"Dear Students, The below list of students are said to send the resume by 7 pm today https://forms.gle/fmrPAHCAJHAmeHsJ9 Abhay deep singh abhaydeep.singh2019@vitstudent.ac.in Dhruvil Dave dhruvil.",Spam
17caba169148a77a,do-not-reply@mails.futureskillsprime.in,"Mahin Jain, Being Lazy Doesn't Pay Off 📉Earning a Badge in 30 Minutes Does 😎","Oct 23, 2021, 11:00:50","Oct 23, 2021, 11:00:54",0,"Earn a Badge in 30 Minutes Image Hi Mahin Jain, We noticed you haven't started your FutureSkills Prime journey yet! Here are some Professional Skills Pathways that have been very popular with other",Normal
17d4c6afb709c817,director.sw@vit.ac.in,Azadi ka Amrit Mahotsav - Competitions Invite from AICTE-Reg,"Nov 23, 2021, 16:20:09","Nov 23, 2021, 16:20:19",0,"Dear VITian's, Greetings! Hon'ble Prime Minister of India in a broadcast on 24.10.2021 in “Mann Ki Baat” spoke about cultural activities and emphasized that Amrit Mahotsav must be filled with",Normal
17cb292db2b7c976,19bds@vitstudent.ac.in,Re: PWC next round of selection process is scheduled on 25th October 2021 by 8.00 am!!,"Oct 25, 2021, 09:09:57","Oct 25, 2021, 09:10:58",0,"Please find the Teams link InterviewsTeams9:15 AM (Briefing followed by Interviews) Warm regards. Dr. V. Samuel Rajkumar BE,MBA,MHRM, PhD Director(Placement and Training) VIT Vellore - 14, Tamil Nadu,",Normal
17ca5afd58b8736a,19bds@vitstudent.ac.in,22nd October - Today's Online events by Clubs and Chapters-reg,"Oct 22, 2021, 07:18:12","Oct 22, 2021, 07:18:56",0,"Dear VITian's, Office of Students' Welfare invites you for today's [22nd October] online events. IE(I)-VIT Event Name: Introduction to DevOps Time: 08:00 PM - 09:00 PM Event Description:",Normal
17cab504b73138ea,19bds@vitstudent.ac.in,Goldman Sachs Summer internship registration 2023 Batch,"Oct 23, 2021, 09:31:39","Oct 23, 2021, 09:32:18",0,Summer Internship - 2023 Batch Name of the Company Goldman Sachs Category Super Dream offer Date of Visit: Will be announced later Eligible Branches Ø B.Tech ( all Branches) Eligibility Criteria % in X,Normal
17cb5328d18ed330,19bds@vitstudent.ac.in,25th October - Today's Online events by Clubs and Chapters-reg,"Oct 25, 2021, 07:35:28","Oct 25, 2021, 07:36:01",0,"Dear VITian's, Office of Students' Welfare invites you for today's [25 th October] online events. SOLAI Event: Agri-Trivia Week 2.0 Time: 9 am Event Date: Up to – 29 th October Event",Normal
17ca59e15db37e28,noreply@email.teams.microsoft.com,ROHIL posted a message,"Oct 22, 2021, 06:59:31","Oct 22, 2021, 06:59:33",5,https://youtu.be/zBnvdFHi3Zo Found this great resource that demonstrates the the importance of a normal distribution.... ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,Spam
17cab490d769cfab,19bds@vitstudent.ac.in,Schlumberger Summer internship Registration 2023 Batch,"Oct 23, 2021, 09:23:55","Oct 23, 2021, 09:24:24",0,Summer Internship - 2023 Batch Name of the Company Schlumberger Category Super Dream offer Date of Visit: Will be announced later Eligible Branches Ø B. Tech (Computer Science and Engineering) Ø B.,Spam
17ca1a0613f91c8b,19bds@vitstudent.ac.in,National Scholarship Portal - Reg.,"Oct 21, 2021, 12:09:14","Oct 21, 2021, 12:23:34",0,"Dear Students, This is to inform you that the link for National Scholarship Portal is ( https://scholarships.gov.in ). Click on it and apply according to the eligibility criteria given therein. After",Normal
17ca3bd9f0f60aac,support@nptel.iitm.ac.in,Oct 23/24 NPTEL exams - Important information regarding NPTEL Representative available at exam centres!,"Oct 21, 2021, 22:14:44","Oct 21, 2021, 22:14:45",0,"Dear candidate, Hope you have received the hall ticket and have prepared well. Good luck for your exams this weekend. We wish to inform you that one or more NPTEL Representatives will be available at",Spam
17cab313290a4b63,support@nptel.iitm.ac.in,All the Best for Oct 23/24 th NPTEL Exams!,"Oct 23, 2021, 08:58:19","Oct 23, 2021, 08:58:20",0,1) Please download your hall tickets from https://internalapp.nptel.ac.in/ and locate your exact exam center 2) Please refrain from wearing watches or taking any electronic items into the exam center 3,Spam
17ca1a056411637b,19bds@vitstudent.ac.in,VIT & n+i WEBINAR : Science Students,"Oct 21, 2021, 11:38:35","Oct 21, 2021, 12:23:32",0,"VIT & n+i WEBINAR : Science Students You are invited to a Zoom meeting. When: Oct 27, 2021, 11:30 AM Mumbai, Kolkata, New Delhi Register in advance for this meeting: https://vit-ac-in.zoom.us/",Normal
17ca3332964ee6b5,vit.placement1@gmail.com,You have been enrolled in a course,"Oct 21, 2021, 19:43:30","Oct 21, 2021, 19:43:31",0,"Dear User, Greetings from Vellore Institute of Technology ! You have been newly enrolled in the following course. Course Name:2023_STS3101_CAT 2_D1_V Please follow the below steps to start the course",Normal
17cab16b94dc397c,19bds@vitstudent.ac.in,23rd October - Today's Online events by Clubs and Chapters-reg,"Oct 23, 2021, 08:28:42","Oct 23, 2021, 08:29:26",0,"Dear VITian's, Office of Students' Welfare invites you for today's [23rd October] online events. Mole Day Mole Day is celebrated among chemists, chemistry students, and chemistry",Normal
17ca31bdcaea35ec,trainer@inversion.co.in,MAHIN JAIN Microsoft is inviting application for Internships,"Oct 21, 2021, 19:18:03","Oct 21, 2021, 19:18:04",0,Pathway to Microsoft Internship Hi MAHIN JAIN As you must be here that Microsoft has launched its Internship program in many different domains. Article here: Microsoft Internship Foxmula being an,Spam
17c97603599d164f,no-reply@mailer.bookmyshow.com,Want to stand a chance to win AMAZING Samsung Galaxy Flip? Then take on the K-Challenge TODAY!,"Oct 19, 2021, 12:37:16","Oct 19, 2021, 12:37:17",0,"TRIBEVIBE BOOKMYSHOW K CHALLENGE K CHALLENGE K CHALLENGE Obsessed with BTS, K-dramas, Korean face masks? Is going to Seoul and drinking Soju on your bucket list? Want to win fab goodies such as Samsung",Spam
17ca8a4ec5ecc266,noreply@email.teams.microsoft.com,Ilanthenral posted a message,"Oct 22, 2021, 21:05:51","Oct 22, 2021, 21:05:53",5,PPT for probability with solution ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,Spam
17ca2e7a3dc63d11,onlinecourses@nptel.iitm.ac.in,Ethics in Engineering Practice - Assignment-8. Solution Released,"Oct 21, 2021, 18:20:57","Oct 21, 2021, 18:21:02",0,"Dear Participants, The Assignment-8 of Week- 8 Solution for the course ""Ethics in Engineering Practice"" has been released in the portal. Please go through the solution and in case of any",Spam
17cb31358817ccfd,19bds@vitstudent.ac.in,Higher Education- UPSC CIVIL SERVICES - SCHOLARSHIP TEST BY SHANKAR IAS - VIT VELLORE AND CHENNAI CAMPUS-reg,"Oct 24, 2021, 21:41:40","Oct 24, 2021, 21:42:44",1,"Dear Students, As you are communicated in our previous mail that The Office of Career Development Centre, VIT was in the process of selecting Training teams for Civil services training for the students",Normal
17c9e06594ab3385,sales@intrinio.com,What's New in Financial Data for October,"Oct 20, 2021, 19:36:27","Oct 20, 2021, 19:36:28",0,Learn about our new real-time multi-exchange equity market data feed and catch up on our podcast about the future of fintech. Your Fintech News October Edition Spotlight: Real-Time Multi-Exchange Stock,Spam
17ca775d70edb0e2,onlinecourses@nptel.iitm.ac.in,Best of Luck for your Exam,"Oct 22, 2021, 15:34:44","Oct 22, 2021, 15:34:50",0,"Dear Learners, Best of luck for your examination! Regards Course Admin NPTEL Team -- You received this message because you are subscribed to the Google Groups ""Announcement list for Ethics in",Spam
17ca290229ed97ed,do-not-reply@mails.futureskillsprime.in,"Mahin Jain, Do You Want to Be One of the Highest Paid Individuals in Industry? 💰👩🏻‍💻","Oct 21, 2021, 16:45:23","Oct 21, 2021, 16:45:27",0,"Hi Mahin Jain, The Web Development industry is expected to grow six times higher by the year 2022, according to Gartner. Web Development jobs are going to be among the highest paying jobs in the coming",Spam
17c9d64406e558ae,placement@vit.ac.in,Kind Attn: PWC Applied Students,"Oct 20, 2021, 16:38:39","Oct 20, 2021, 16:39:26",1,Kind Attn: PWC Applied Students Please find the attached shortlisted students list All are said to apply in the below link on or before 09:00 pm Link: https://forms.gle/A8fy3J2YWzYYrjZu8 Warm regards.,Normal
17c96a5b04a2aa8c,19bds@vitstudent.ac.in,Ion summer internship Registration 2023 Batch,"Oct 19, 2021, 09:13:55","Oct 19, 2021, 09:13:33",0,Summer Internship - 2023 Batch Name of the Company Ion Category Super Dream software Date of Visit: Will be announced later Eligible Branches Ø B. Tech (Computer Science and Engineering) Ø B. Tech (CSE,Normal
17c9d0542aa23dc4,vittbi@vit.ac.in,FW: Postponment of Workshop on Primer Designing to 30th Oct 2021 - VITTBI,"Oct 20, 2021, 14:55:24","Oct 20, 2021, 14:55:40",0,From: TBI Coordinator Sent: 20 October 2021 13:06 To: VITTBI Vellore Cc: Jagannathan V Subject: FW: Postponment of Workshop on Primer Designing to 30th Oct 2021 - VITTBI This is to inform that the,Normal
17ca6e9db622f2f0,19bds@vitstudent.ac.in,Information session on 2+2 Transfer Program to IUPUI on 27th Oct'21 at 6:30PM: Reg,"Oct 22, 2021, 11:19:55","Oct 22, 2021, 13:01:56",0,"Dear Students, VIT International Office invites you for an information session on the 2+2 International Transfer program to IUPUI, USA on 27th Oct'21 at 6:30 PM. Interested students can register",Normal
17c94c3662afbc86,sales@intrinio.com,Better real-time data with no exchange fees,"Oct 19, 2021, 00:26:45","Oct 19, 2021, 00:26:46",0,"Introducing our Multi-Exchange feed, real-time equity pricing that delivers high-quality data without exchange or per-user fees. Mahin, Getting quality real-time equity prices has never been easier.",Spam
17c9cc8a34120402,onlinecourses@nptel.iitm.ac.in,Ethics in Engineering Practice - Week 8 Feedback Form,"Oct 20, 2021, 13:49:23","Oct 20, 2021, 13:49:27",0,"Dear Learners, Thank you for enrolling in this NPTEL course and we hope you have gone through the contents for this week and also attempted the assignment. We value your feedback and wish to know how",Normal
17c9d64406e558ae,19bds@vitstudent.ac.in,Re: Kind Attn: PWC Applied Students,"Oct 21, 2021, 11:46:13","Oct 21, 2021, 11:46:58",0,"reminder Warm regards. Dr. V. Samuel Rajkumar BE,MBA,MHRM, PhD Director(Placement and Training) VIT Vellore - 14, Tamil Nadu, India * VIT – Recognised as Institution of Eminence (IoE) by Government of",Normal
17c83a48f0128206,19bds@vitstudent.ac.in,Reminder : Amazon WoW - Live Coding Sessions Reminder,"Oct 15, 2021, 16:40:52","Oct 15, 2021, 16:39:32",0,A gentle reminder to share this with the candidates. Live coding workshops on October 18 th & 22 nd . Students must register to participate. Looking forward to active participation from students,Normal
17ca127c6b1694f1,onlinecourses@nptel.iitm.ac.in,"October 23, 2021 NPTEL Exams - Hall Tickets Released!","Oct 21, 2021, 10:11:47","Oct 21, 2021, 10:11:51",0,"***THIS IS APPLICABLE ONLY FOR EXAM REGISTERED CANDIDATES*** Dear Candidate, Your hall ticket / admit card for the NPTEL Exam on Oct 23, 2021 has been released. Please login to internalapp.nptel.ac.in",Spam
17c9c99a9fe2fc81,registrar@vit.ac.in,FW: Webinar on NPTEL GATE Preparation Portal – 22nd October 2021 – 10.30 Am - Reg,"Oct 20, 2021, 12:56:46","Oct 20, 2021, 12:58:08",0,"Dear All, Please see the trail mail and make use of it. Thanks and regards. Dr. K. Sathiyanarayanan, FRSC, Registrar. VIT – Recognised as Institution of Eminence (IoE) by Government of India From: no-",Normal
17c9c981ba923216,support@nptel.iitm.ac.in,Oct 23 and 24 NPTEL Exams - Hall Tickets Released!,"Oct 20, 2021, 12:56:24","Oct 20, 2021, 12:56:26",0,"Dear Candidate, Your hall ticket / admit card for the NPTEL Exam on Oct 23,24, 2021 has been released. Please login to internalapp.nptel.ac.in using your exam registered email id and download your hall",Spam
17c83a48f0128206,19bds@vitstudent.ac.in,Reminder : Amazon WoW - Live Coding Sessions Reminder,"Oct 18, 2021, 18:02:16","Oct 18, 2021, 18:15:32",0,"We have started the session now, which was delayed due to technical issue, Kindy ask the candidates to join now Thanks & Regards, Amazon WoW | SDE Team | Student Programs –APAC",Normal
17cb17bd9f9ea341,19bds@vitstudent.ac.in,PWC next round of selection process is scheduled on 25th October 2021 by 8.00 am,"Oct 24, 2021, 14:16:50","Oct 24, 2021, 14:17:36",1,PWC next round of selection process is scheduled on 25th October 2021 by 8.00 am Please find the attached shortlisted students list. Students will receive the link directly from the company. Activity,Normal
17ca118a8ce545bb,19bds@vitstudent.ac.in,KTH Webinar for students from VIT - 21st Oct 2021,"Oct 20, 2021, 19:16:47","Oct 21, 2021, 09:55:20",0,"KTH, SWEDEN, Webinar for students from VIT KTH is inviting you to a scheduled Zoom meeting. Date : 21 st October 2021 Time : 5:00 PM (IST) Topic : KTH Webinar for students from VIT Join Zoom Meeting",Normal
17c9c5086be280f2,vittbi@vit.ac.in,FW: Invite to online Startup TamilNadu Roadshow - 21st Oct 2021,"Oct 20, 2021, 11:32:24","Oct 20, 2021, 11:38:15",0,"Dear Students, Greetings from VITTBI! There is an online Startup Roadshow planned on the 21 st of Oct 2021 between 11am -12.30pm with the Entrepreneurship Development Institute, Govt of Tamil Nadu and",Normal
17cb1431ccbaeee9,do-not-reply@mails.futureskillsprime.in,"Mahin Jain, Do You Want to Be One of the Highest Paid Individuals in Industry? 💰👩🏻‍💻","Oct 24, 2021, 13:15:35","Oct 24, 2021, 13:15:38",0,"Hi Mahin Jain, The Web Development industry is expected to grow six times higher by the year 2022, according to Gartner. Web Development jobs are going to be among the highest paying jobs in the coming",Spam
17ca118a4e71a314,19bds@vitstudent.ac.in,FW: Future is Made in Finland 2021: Webinar Series,"Oct 20, 2021, 17:10:58","Oct 21, 2021, 09:55:30",0,"Dear Students, We are forwarding a mail we received about 'Future is Made in Finland – Webinar Series'. Those who are interested may make use of it. The appropriate links are given in the mail",Normal
